resource_id,fte_assigned,billable_hours,bench_time,overallocated
1928,279.66,46,211.36,0
1929,290.73,1,395.3,1
1930,368.54,40,410.53,1
1931,76.69,33,397.74,0
1932,33.24,17,149.24,0
1933,178.95,59,389.03,1
1934,419.6,45,313.89,1
1935,153.39,31,446.12,1
1936,335.53,38,107.21,0
1937,391.12,45,123.01,0
1938,181.48,18,402.65,1
1939,132.89,33,467.84,1
1940,268.98,2,257.01,0
1941,370.39,56,63.31,0
1942,446.23,24,411.01,1
1943,78.01,31,182.48,0
1944,131.49,15,35.34,0
1945,365.21,56,92.37,0
1946,463.46,43,416.7,1
1947,283.79,41,319.09,1
1948,464.76,9,111.33,1
1949,493.7,15,194.48,1
1950,177.65,55,366.35,1
1951,121.48,59,338.76,0
1952,143.85,43,133.66,0
1953,165.03,25,181.57,0
1954,54.73,37,485.17,1
1955,174.97,39,129.88,0
1956,423.34,16,99.06,0
1957,361.12,5,228.66,1
1958,276.41,33,188.39,0
1959,28.84,52,256.28,0
1960,476.13,52,76.39,1
1961,164.87,2,163.08,0
1962,308.56,56,79.1,0
1963,114.89,7,232.54,0
1964,82.51,46,122.86,0
1965,473.54,12,156.47,1
1966,75.64,14,269.47,0
1967,484.01,18,226.61,1
1968,103.55,26,253.81,0
1969,193.78,34,173.49,0
1970,354.25,6,173.55,0
1971,489.79,12,208.1,1
1972,233.74,27,409.69,1
1973,367.89,10,148.54,0
1974,137.23,52,353.83,0
1975,218.3,57,184.69,0
1976,426.59,44,443.78,1
1977,137.28,11,305.57,0
1978,51.99,36,162.46,0
1979,153.0,26,303.24,0
1980,439.96,44,200.8,1
1981,380.77,37,274.49,1
1982,478.71,59,95.55,1
1983,175.91,26,80.3,0
1984,39.27,32,389.5,0
1985,118.42,8,256.74,0
1986,341.26,47,373.48,1
1987,26.15,23,175.29,0
1988,249.77,1,101.96,0
1989,483.75,35,406.7,1
1990,492.84,37,57.75,1
1991,420.28,36,436.79,1
1992,440.14,52,244.01,1
1993,397.63,41,411.98,1
1994,372.03,12,58.43,0
1995,398.33,58,27.03,0
1996,491.19,45,498.21,1
1997,129.61,56,329.12,0
1998,94.98,54,260.79,0
1999,396.32,28,70.0,0
2000,141.43,12,208.17,0
